2.298686524674619508e-02,6.948217618542334127e-03,-1.241579433602255913e-03,-8.717819109989158105e-04,-1.611571071415412223e-03,1.085366289692091864e-04,1.278072420442957302e-04,-1.400695540731997351e-03,5.049807828841178107e-04,5.168083240712443432e-04,-4.683096972985506789e-05,8.354711958707984869e-04,4.081058668131760567e-04,5.836017326888200954e-04
8.538092494934819421e-03,4.537561472350151899e-03,-4.203498866423339714e-04,-5.727787147335604463e-04,9.058268936602019428e-03,6.000951867308421433e-06,4.851953522318867975e-05,-5.855435824567654100e-05,3.100774817461733005e-04,1.596104741465157763e-04,-9.347895365705806891e-05,-2.000586788495358793e-03,7.243486602409731517e-05,2.893447342364047215e-04
-4.254347368828511472e-03,-1.031963177490087622e-03,2.350860353061964890e-04,1.290493612617913191e-04,-7.625640355458980111e-04,-1.730722282026020032e-05,-2.755029665947798085e-05,2.482612578604123849e-04,-1.115055316434147002e-04,-7.840921500072722426e-05,1.705357581331886461e-05,1.693273225280057814e-04,-7.282023960407445293e-05,-1.280824689833397504e-04
-4.812904094072464022e-03,-1.215811309599805013e-03,2.649419556707175664e-04,1.521591580895899126e-04,-1.063713118891611385e-03,-1.884908860955522518e-05,-3.112770443446991856e-05,2.695126783019398614e-04,-1.286259898055475788e-04,-8.824796287770432415e-05,2.087680451950385389e-05,2.359052733687483860e-04,-8.066757726126830568e-05,-1.462186933522337153e-04
2.423295658225970914e-02,2.681988128298580694e-03,-1.405725854420377579e-03,-3.282889705335683187e-04,-3.574258233567491165e-03,1.300737819107845460e-04,1.689026217686673856e-04,-1.949026655658852051e-03,5.501639250100722259e-04,4.267841271756960659e-04,-3.483220445352985209e-05,6.837150502857485424e-04,4.999435589471200141e-04,7.112463046338144985e-04
-7.177044646044288857e-03,-1.535548331703829737e-04,4.296972594423303471e-04,1.566465303601639392e-05,2.471513815066606490e-03,-4.429185617172297541e-05,-5.272839789874392920e-05,6.770031855767550495e-04,-1.484727831059695809e-04,-1.207979070169934563e-04,-7.963957439021413614e-07,-5.003787864989806336e-04,-1.643478776007178900e-04,-2.092634624811082927e-04
-1.387758022264225927e-02,-1.202937226581837988e-03,8.119674884261570769e-04,1.456475664710222401e-04,2.542711647387961398e-03,-7.674194967960916566e-05,-9.854688062689875600e-05,1.159035202649541995e-03,-3.110506536050678533e-04,-2.392811848858460416e-04,1.605525406277782935e-05,-4.529182217908061148e-04,-2.930334000236939633e-04,-4.094529727653259009e-04
-2.073700420428207028e-02,-1.607507866403673838e-03,1.217271001659236355e-03,1.934403072094938105e-04,4.201786987136283194e-03,-1.163322298551479599e-04,-1.480879886470155523e-04,1.772717379316132583e-03,-4.607018199942320130e-04,-3.557865581961808178e-04,2.081787669550125381e-05,-7.404390760563497658e-04,-4.423738291562168590e-04,-6.116229010773905793e-04
-3.536888390832575689e-03,-2.426930385638845775e-04,2.082735211788243573e-04,2.899584341639724851e-05,8.441876276270651605e-04,-2.030658352858957566e-05,-2.528941051834465083e-05,3.080067844882756556e-04,-7.701836389190646226e-05,-6.094128055797608023e-05,2.546999113908200150e-06,-1.559128857594661475e-04,-7.656476200114015911e-05,-1.034973085356769761e-04
-6.245544825761772771e-03,-9.180698594864369726e-04,3.575653372022399900e-04,1.134797112725934785e-04,3.888371054162493559e-04,-3.138133935774867894e-05,-4.262967085900234347e-05,4.671359837668912244e-04,-1.473822339256559923e-04,-1.116850403634918174e-04,1.316415668376973843e-05,-5.077829715797573733e-05,-1.227587857215398255e-04,-1.841547464414630686e-04
1.995338324835361880e-03,1.508696430888733673e-04,-1.172066103647653241e-04,-1.814500652787417822e-05,1.269070880451610562e-04,9.541113183641509801e-06,1.520535632079426034e-05,-1.574998469372986855e-04,5.214654114206191126e-05,2.921406089596816086e-05,-6.192522536520893089e-06,-8.522228592408893498e-05,3.947322206969528066e-05,6.567096881910115596e-05
-1.627666106967459681e-03,-5.597688992879673196e-04,8.650073647531972309e-05,7.035183528598685306e-05,-7.151580241023076327e-04,-4.950152771570791302e-06,-9.948166992695073129e-06,6.852803675021141335e-05,-4.725577859189072872e-05,-3.089254016290836834e-05,9.855274578092433537e-06,2.110413425321867517e-04,-2.262466001365003520e-05,-4.982773148816671273e-05
1.531286558896599245e-02,8.986840822741603207e-04,-9.048862089393778802e-04,-1.061611274046425971e-04,-3.602645696210865674e-03,8.807421000564289132e-05,1.108068229916012420e-04,-1.347378702262934424e-03,3.356904545843618858e-04,2.589335522823624030e-04,-1.144634129859365711e-05,6.526370496970112286e-04,3.333323632452425732e-04,4.527789038736066926e-04
3.192730083658923607e-04,4.489664138667062297e-04,-9.893098053019989783e-06,-5.695648565877503805e-05,3.931609058234256907e-04,-5.347604260302557676e-07,-3.426579010944658607e-07,2.367953237894829019e-05,9.664365376266925424e-06,1.361296954378373766e-05,-3.908792555924549115e-06,-2.222213857522330592e-05,-8.220952288699173261e-07,4.447425583243636454e-06
-1.238944256555535826e-02,-9.210273467672916827e-04,7.280871178574630301e-04,1.105689934325794472e-04,2.538331574628953369e-03,-6.967378243044490603e-05,-8.874488773298303305e-05,1.055167322255477162e-03,-2.752591158952976194e-04,-2.116415890905819675e-04,1.222650217252497959e-05,-4.489892208820605332e-04,-2.650003091053933441e-04,-3.660387783107837230e-04
1.131807476004581536e-02,1.007873447760875528e-03,-6.616536328204002506e-04,-1.221877785154135403e-04,-2.266458231794683548e-03,6.313397149483517359e-05,7.981961507999151299e-05,-9.512905384522172018e-04,2.505829827010698312e-04,1.977270033024706010e-04,-1.156989165479399299e-05,4.576926506116061428e-04,2.401654095909799499e-04,3.309899680210298288e-04
7.985055243915765641e-03,7.559509820840330449e-04,-4.658694450318152133e-04,-9.191404375749566143e-05,-1.598197814814992157e-03,4.444466181011399796e-05,5.595337383901061499e-05,-6.675030472194495509e-04,1.763619192386449343e-04,1.408021992801211707e-04,-8.166325708034222392e-06,3.391365246517698642e-04,1.689930080390392012e-04,2.324266940841960563e-04
4.025609701740616442e-03,3.133214581960938909e-04,-2.362787066010284514e-04,-3.771220318112864731e-05,-8.152401125299928728e-04,2.257917826773195823e-05,2.873845670966905755e-05,-3.424245283493870546e-04,8.943546509606337407e-05,6.909376075665955603e-05,-4.046141046894682073e-06,1.840780045642590812e-04,8.639013364955045642e-05,1.189188869279972886e-04
2.648024773920680270e-03,4.974331686057244673e-04,-1.493462465500120309e-04,-6.187563459818312477e-05,-3.025352844185471885e-04,1.350746619501728893e-05,1.696227549603063236e-05,-1.932324938036245326e-04,5.940994664790877030e-05,5.178621337802530663e-05,-4.488393144355795973e-06,1.015341999241275940e-04,5.179653369993619067e-05,7.368490171996241902e-05
-5.136494616913791665e-04,1.237003082134968404e-05,3.123997639661804800e-05,-1.847800398059524900e-06,5.378105414746325901e-05,-2.834350861355831625e-06,-4.176495902268778285e-06,4.266209308161874654e-05,-1.267718894678226274e-05,-6.806264391277980604e-06,9.191840086366964914e-07,9.441463243741424785e-06,-1.124344352579323621e-05,-1.706699513613925260e-05
8.457383017171018688e-03,5.966402367279746320e-04,-4.976819148245008014e-04,-7.139071503520123417e-05,-1.894589043636169022e-03,4.813488520128686774e-05,6.055643030135325237e-05,-7.302973193487840480e-04,1.858292241520655738e-04,1.450455645366731643e-04,-7.068959197135025208e-06,3.808741286460343221e-04,1.826947576883050921e-04,2.488523709709561924e-04
3.293460466025993302e-04,6.549125324949589143e-05,-1.849924766082108106e-05,-8.160123958145727678e-06,-8.643219920425210820e-05,1.824894308484280064e-06,1.995422946122940482e-06,-3.283418352812020942e-05,6.605470350851517907e-06,7.030806686336651967e-06,-1.664287213253704034e-07,2.479598569208808003e-05,6.671733990968425323e-06,8.503064063940189349e-06
1.139316298077446520e-02,8.206663125637429605e-04,-6.700875422130539525e-04,-9.832759494525150699e-05,-2.502379669246840559e-03,6.465219713467833609e-05,8.152764898987087091e-05,-9.810876979198896938e-04,2.509005387162710011e-04,1.954274099557766259e-04,-9.915053736294154261e-06,5.286035462647401418e-04,2.459703277455499155e-04,3.355853339352049070e-04
-3.443738648312450606e-02,-3.002460906956685299e-03,2.014545295485592122e-03,3.636725131733413289e-04,5.742413942653407620e-03,-1.886259294976934040e-04,-2.453937746089918039e-04,2.865665935379072687e-03,-7.799939021492101375e-04,-5.890646865244390058e-04,4.431020002610706795e-05,-9.591148050013880919e-04,-7.235931281911049976e-04,-1.022832765581618928e-03
3.737958645943292580e-05,3.287607727307863032e-04,4.602695021305332970e-06,-4.180905045387127059e-05,4.295198757569390863e-04,-1.843836577828205148e-06,-1.598891362364507351e-06,3.948481003711796545e-05,4.061891624393465571e-06,6.095545213600957936e-06,-3.468467719978385542e-06,-3.614613628406923069e-05,-5.396146600132820216e-06,-1.570170055439701710e-06
-1.142704554263975110e-02,-3.893269873205091550e-04,6.811281750505068875e-04,4.343369247563963741e-05,3.000064760190351409e-03,-6.729172036664367242e-05,-8.441343550396280062e-05,1.038748298546178809e-03,-2.486857517449806722e-04,-1.879025334530334736e-04,6.099588916512440572e-06,-4.911892934769921141e-04,-2.535791496780677706e-04,-3.409537074602136887e-04
1.274856109441697104e-02,1.575956072941644579e-03,-7.360876044485213611e-04,-1.937106081625892856e-04,-1.957505100923910731e-03,6.832284507911232053e-05,8.739208321022437520e-05,-1.013640033446635115e-03,2.866874909536046897e-04,2.300539800966472880e-04,-1.770601258729521935e-05,4.916731164939375232e-04,2.624923776772443169e-04,3.694209073958763432e-04
1.823233339135438627e-02,1.484595834573833231e-03,-1.068759675570902677e-03,-1.791577991726509000e-04,-3.616607305317698189e-03,1.018882267413274528e-04,1.297623910821163798e-04,-1.543814202042822050e-03,4.055271967864818397e-04,3.141463259128981340e-04,-1.891752032360726827e-05,6.929123971077828098e-04,3.882747172113982115e-04,5.371427018294242222e-04
1.940719692362570417e-04,-4.405243725569365940e-05,-1.262475279599599025e-05,5.695197000918534638e-06,-8.535061839545077375e-05,1.357210295921741332e-06,1.782190109719050369e-06,-2.432416750718127856e-05,4.209237609421894220e-06,2.036682605173956239e-06,1.660083370140385833e-07,1.017996076852172056e-05,5.151896761308255796e-06,6.671303638859201254e-06
9.101280836476686315e-03,7.684661379874154234e-04,-5.329361427121104885e-04,-9.291386225306576458e-05,-1.814002665388187796e-03,5.083023211589354914e-05,6.453941974893228088e-05,-7.669903020948937514e-04,2.020445512748717995e-04,1.576892037954978664e-04,-9.374738509058950145e-06,3.691928411028542068e-04,1.937397542695239107e-04,2.673978777545473785e-04
9.339557492120035762e-03,6.947450697703949499e-04,-5.488460357471274496e-04,-8.341222426940837634e-05,-1.880262979755209854e-03,5.241755730495422955e-05,6.695299870498754339e-05,-7.979940465286295857e-04,2.079666307313884173e-04,1.592627582885471006e-04,-9.475668976663715408e-06,3.336540382932947648e-04,1.996387204224558780e-04,2.763962861857408916e-04
-1.849092181950106554e-03,6.133864447737519526e-05,1.128117003527387625e-04,-8.788808221906370670e-06,6.689193194107734622e-04,-1.172464200807072245e-05,-1.434242232563435450e-05,1.844218196590726995e-04,-3.876603928815282394e-05,-2.847720580192032421e-05,-4.533320849308621431e-07,-1.048645668452056524e-04,-4.357667270518204969e-05,-5.601272412437795093e-05
1.633978662536543849e-02,3.280957281004456393e-03,-9.171375972792376223e-04,-4.087290355157982926e-04,3.359189844567199001e-03,6.656643728811446371e-05,1.120661562731745570e-04,-1.012322681310638293e-03,4.411881059125711581e-04,2.773026142988132560e-04,-6.892322551263660414e-05,-9.599555899924503690e-04,2.847989216289367482e-04,5.146222137047293211e-04
1.116001811990217744e-02,1.608347769637673676e-03,-6.395953138697726926e-04,-1.986797829664910665e-04,-7.177032175841167221e-04,5.621393040051025512e-05,7.639312803641084496e-05,-8.380085832031148197e-04,2.633325773596733275e-04,1.988413730676360310e-04,-2.334401366503408920e-05,2.206014833183482179e-04,2.216057395593636363e-04,3.303200503219220802e-04
-6.753514026209297928e-04,-1.719509719735640586e-04,3.714881511127702239e-05,2.154031707011800156e-05,-3.313885593755021416e-04,-2.072743040088375110e-06,-4.674295764782349025e-06,3.078462943274012979e-05,-2.071344855399171974e-05,-1.072925531298396050e-05,4.367606966940180715e-06,8.713934080750075791e-05,-1.020781827127294855e-05,-2.276408836814937725e-05
-3.853866544861242558e-03,-4.631254706085574218e-05,2.314889229254884107e-04,3.832678496916768835e-06,1.565540143239241028e-03,-2.460489248780397070e-05,-2.818965134059170561e-05,3.757765084611266386e-04,-7.657469339085756462e-05,-6.602633652031649001e-05,-2.308411494029495145e-06,-2.589846856084700882e-04,-8.914026180137717104e-05,-1.098931366019599950e-04
5.902607474367192915e-03,7.073130244612754487e-04,-3.412762653419535992e-04,-8.684164964958647676e-05,-5.359737589724569576e-04,3.052305710984985461e-05,4.128820566446215378e-05,-4.608046738058897609e-04,1.383838469967446931e-04,1.024360807582202403e-04,-1.112091827090064008e-05,1.170404842371138037e-04,1.196457425922183997e-04,1.763047015066086462e-04
1.134516438028366353e-02,1.132235364034444398e-03,-6.606936504438571528e-04,-1.380041806229039783e-04,-1.662967593227672718e-03,6.112447109221712206e-05,8.008827733124584145e-05,-9.246092180327917555e-04,2.589218011440216839e-04,1.961186143858412829e-04,-1.639513172741869469e-05,3.784864694175774894e-04,2.366425999211678802e-04,3.367648214017704162e-04
5.224682819715904120e-03,4.755919326536896100e-04,-3.052189308847691744e-04,-5.772552193520644680e-05,-9.628055428641275199e-04,2.886144890478042045e-05,3.690861182311207722e-05,-4.359552786679371647e-04,1.167968528380493922e-04,9.080490003927906104e-05,-5.998518788580388888e-06,2.325893930230948686e-04,1.108298167354277754e-04,1.538289981927456692e-04
9.852067648278317255e-03,6.107433301981334472e-04,-5.815113950563122582e-04,-7.244299891543510509e-05,-2.349240715506037067e-03,5.669499848109186413e-05,7.097443226717447650e-05,-8.631751580000561691e-04,2.152081565049245970e-04,1.678261193076518542e-04,-7.116656830103730490e-06,4.254439298590119043e-04,2.141124877712833783e-04,2.900126896652192757e-04
1.721701733833900724e-02,1.445198507884092173e-03,-1.008340282787258818e-03,-1.746874792124705170e-04,-6.728687286275829120e-03,1.064807209780409649e-04,1.164144542197399052e-04,-1.552323818489370665e-03,3.339329168006599665e-04,3.285959110561220307e-04,8.282241248505686082e-06,1.552053131354355197e-03,3.846539513676617791e-04,4.638516769785535525e-04
2.186890172987905959e-02,1.091356404799533010e-03,-1.296309980122151021e-03,-1.271819229067296098e-04,-5.481254434107667856e-03,1.272381631396593104e-04,1.592106137989199094e-04,-1.948155132014013462e-03,4.763718954541855833e-04,3.672897694165958384e-04,-1.370797225514039457e-05,1.042519276544654145e-03,4.810213886428243990e-04,6.475541536820190970e-04
-1.413596518964732075e-02,-2.483897218115814357e-04,8.474626444591960763e-04,2.405691526638362304e-05,6.188828157876523003e-03,-9.148055976719900856e-05,-1.019886643443531976e-04,1.378293137994866455e-03,-2.735897693786303302e-04,-2.485813726614674916e-04,-1.198876003729793714e-05,-1.213206333555201565e-03,-3.301963648587428763e-04,-3.960525509837382169e-04
